profile_id,display_label,domain,term_type,curated_umbrella,lexicon_provenance,candidate_origins,evidence_count,source_count,latest_year,declared_confidence_0_10,declared_disposition,evidence_snippets,standardization_disposition,standardized_label,concept_id,source_vocabulary,semantic_types,match_method,normalization_confidence_0_10,normalization_reason,mesh_umbrella,public_umbrella,umbrella_method
3d67002f-ea42-477e-9764-d79d06acc9be,Quantum Information,quantum,research_area,Quantum Science and Technology,linkedin_expertise_lexicon_v1,linkedin_about | linkedin_experience_description_current | linkedin_experience_title_current | linkedin_publication_description,5,4,2026,9.9,publish,"Research & training: Quantum information including quantum control, quantum optics, quantum sensing, quantum communication and quantum computing from computer science and mathematical physics to theoretical physics and theoretical chemistry plus collaboration and co-development with experimentalists. Outreach: Global research collaboration and training activities in the spirit of Open Science. Leadership: Experienced Chair of Professional Society Divisions, committees, panels, projects and centres. || AITF iCORE Strategic Chair in Quantum Information Science | University of Calgary || iCORE Chair in Quantum Information Science | University of Calgary || Externally funded Chair; Director of the Institute for Quantum Information Science at the University of Calgary. || High-dimensional quantum systems are a valuable resource for quantum information processing. They can be used to encode error-correctable logical qubits, which has been demonstrated using continuous-variable states in microwave cavities or the motional modes of trapped ions. For example, high-dimensional systems can be used to realize ‘Schrödinger cat’ states, which are superpositions of widely displaced coherent states that can be used to illustrate quantum effects at large scales. Recent proposals have suggested encoding qubits in high-spin atomic nuclei, which are finite-dimensional systems",not_attempted,,,,,,0.0,UMLS skipped for cross-domain/tool term,,Quantum Science and Technology,versioned LinkedIn expertise lexicon
3d67002f-ea42-477e-9764-d79d06acc9be,Quantum Optics,quantum,research_area,Quantum Science and Technology,linkedin_expertise_lexicon_v1,linkedin_about | linkedin_skill,2,2,0,9.9,publish,"Research & training: Quantum information including quantum control, quantum optics, quantum sensing, quantum communication and quantum computing from computer science and mathematical physics to theoretical physics and theoretical chemistry plus collaboration and co-development with experimentalists. Outreach: Global research collaboration and training activities in the spirit of Open Science. Leadership: Experienced Chair of Professional Society Divisions, committees, panels, projects and centres. || Quantum Optics",not_attempted,,,,,,0.0,UMLS skipped for cross-domain/tool term,,Quantum Science and Technology,versioned LinkedIn expertise lexicon
3d67002f-ea42-477e-9764-d79d06acc9be,Mathematical Physics,quantum,research_area,Quantum Science and Technology,linkedin_expertise_lexicon_v1,linkedin_about,1,1,0,8.55,publish,"Research & training: Quantum information including quantum control, quantum optics, quantum sensing, quantum communication and quantum computing from computer science and mathematical physics to theoretical physics and theoretical chemistry plus collaboration and co-development with experimentalists. Outreach: Global research collaboration and training activities in the spirit of Open Science. Leadership: Experienced Chair of Professional Society Divisions, committees, panels, projects and centres.",not_attempted,,,,,,0.0,UMLS skipped for cross-domain/tool term,,Quantum Science and Technology,versioned LinkedIn expertise lexicon
3d67002f-ea42-477e-9764-d79d06acc9be,Quantum Communication,quantum,research_area,Quantum Science and Technology,linkedin_expertise_lexicon_v1,linkedin_about,1,1,0,8.55,publish,"Research & training: Quantum information including quantum control, quantum optics, quantum sensing, quantum communication and quantum computing from computer science and mathematical physics to theoretical physics and theoretical chemistry plus collaboration and co-development with experimentalists. Outreach: Global research collaboration and training activities in the spirit of Open Science. Leadership: Experienced Chair of Professional Society Divisions, committees, panels, projects and centres.",not_attempted,,,,,,0.0,UMLS skipped for cross-domain/tool term,,Quantum Science and Technology,versioned LinkedIn expertise lexicon
3d67002f-ea42-477e-9764-d79d06acc9be,Quantum Control,quantum,research_area,Quantum Science and Technology,linkedin_expertise_lexicon_v1,linkedin_about,1,1,0,8.55,publish,"Research & training: Quantum information including quantum control, quantum optics, quantum sensing, quantum communication and quantum computing from computer science and mathematical physics to theoretical physics and theoretical chemistry plus collaboration and co-development with experimentalists. Outreach: Global research collaboration and training activities in the spirit of Open Science. Leadership: Experienced Chair of Professional Society Divisions, committees, panels, projects and centres.",not_attempted,,,,,,0.0,UMLS skipped for cross-domain/tool term,,Quantum Science and Technology,versioned LinkedIn expertise lexicon
3d67002f-ea42-477e-9764-d79d06acc9be,Quantum Sensing,quantum,research_area,Quantum Science and Technology,linkedin_expertise_lexicon_v1,linkedin_about,1,1,0,8.55,publish,"Research & training: Quantum information including quantum control, quantum optics, quantum sensing, quantum communication and quantum computing from computer science and mathematical physics to theoretical physics and theoretical chemistry plus collaboration and co-development with experimentalists. Outreach: Global research collaboration and training activities in the spirit of Open Science. Leadership: Experienced Chair of Professional Society Divisions, committees, panels, projects and centres.",not_attempted,,,,,,0.0,UMLS skipped for cross-domain/tool term,,Quantum Science and Technology,versioned LinkedIn expertise lexicon
3d67002f-ea42-477e-9764-d79d06acc9be,Theoretical Chemistry,quantum,research_area,Quantum Science and Technology,linkedin_expertise_lexicon_v1,linkedin_about,1,1,0,8.55,publish,"Research & training: Quantum information including quantum control, quantum optics, quantum sensing, quantum communication and quantum computing from computer science and mathematical physics to theoretical physics and theoretical chemistry plus collaboration and co-development with experimentalists. Outreach: Global research collaboration and training activities in the spirit of Open Science. Leadership: Experienced Chair of Professional Society Divisions, committees, panels, projects and centres.",not_attempted,,,,,,0.0,UMLS skipped for cross-domain/tool term,,Quantum Science and Technology,versioned LinkedIn expertise lexicon
3d67002f-ea42-477e-9764-d79d06acc9be,Theoretical Physics,quantum,research_area,Quantum Science and Technology,linkedin_expertise_lexicon_v1,linkedin_about,1,1,0,8.55,publish,"Research & training: Quantum information including quantum control, quantum optics, quantum sensing, quantum communication and quantum computing from computer science and mathematical physics to theoretical physics and theoretical chemistry plus collaboration and co-development with experimentalists. Outreach: Global research collaboration and training activities in the spirit of Open Science. Leadership: Experienced Chair of Professional Society Divisions, committees, panels, projects and centres.",not_attempted,,,,,,0.0,UMLS skipped for cross-domain/tool term,,Quantum Science and Technology,versioned LinkedIn expertise lexicon
3d67002f-ea42-477e-9764-d79d06acc9be,Gene Expression,medical,research_area,Genetics and Molecular Biology,linkedin_expertise_lexicon_v1,linkedin_publication_description | linkedin_publication_title,2,2,0,8.4,publish,"Bimodality in E. coli gene expression: Sources and robustness to genome-wide stresses || Bacteria evolved genes whose single-cell distributions of expression levels are broad, or even bimodal. Evidence suggests that they might enhance phenotypic diversity for coping with fluctuating environments. We identified seven genes in E. coli with bimodal (low and high) single-cell expression levels under standard growth conditions and studied how their dynamics are modified by environmental and antibiotic stresses known to target gene expression. We found that all genes lose bimodality under some, but not under all, stresses. Also, bimodality can reemerge upon cells returning to standard c",accepted,Gene Expression,C0017262,MSH,Genetic Function,umls_exact,9.8,filtered UMLS concept with curated HBI umbrella,Genetics and Genomics,Genetics and Molecular Biology,versioned LinkedIn expertise lexicon
3d67002f-ea42-477e-9764-d79d06acc9be,Machine Learning,computing,method,Artificial Intelligence and Data Science,linkedin_expertise_lexicon_v1,linkedin_publication_description,2,1,2025,7.2,publish,"A popular machine-learning model for regression tasks, including stock-market prediction, weather forecasting and real-estate pricing, is the classical support vector regression (SVR). However, a practically realisable quantum SVR remains to be formulated. We devise annealing-based algorithms, namely simulated and quantum-classical hybrid, for training two SVR models and compare their empirical performances against the SVR implementation of Python’s scikit-learn package for facial-landmark detection (FLD), a particular use case for SVR. Our method is to derive a quadratic-unconstrained-binary  || Perceptrons, which perform binary classification, are the fundamental building blocks of neural networks. Given a data set of size 𝑁 and margin 𝛾 (how well the given data are separated), the query complexity of the best-known quantum training algorithm scales as either (√𝑁/𝛾2)⁢log(1/⁢𝛾2) or 𝑁/√𝛾, which is achieved by a hybrid of classical and quantum search. In this paper, we improve the version space quantum training method for perceptrons such that the query complexity of our algorithm scales as √𝑁/𝛾. This is achieved by constructing an oracle for the perceptrons using quantum counting of th",not_attempted,,,,,,0.0,UMLS skipped for cross-domain/tool term,,Artificial Intelligence and Data Science,versioned LinkedIn expertise lexicon
3d67002f-ea42-477e-9764-d79d06acc9be,Forecasting,medical,research_area,,hbi_hybrid_accepted,linkedin_publication_description,1,1,2025,6.95,publish,"A popular machine-learning model for regression tasks, including stock-market prediction, weather forecasting and real-estate pricing, is the classical support vector regression (SVR). However, a practically realisable quantum SVR remains to be formulated. We devise annealing-based algorithms, namely simulated and quantum-classical hybrid, for training two SVR models and compare their empirical performances against the SVR implementation of Python’s scikit-learn package for facial-landmark detection (FLD), a particular use case for SVR. Our method is to derive a quadratic-unconstrained-binary ",review,Forecasting,D005544,MSH,,mesh_fallback,10.0,local MeSH fallback after broad UMLS candidate search,,,
3d67002f-ea42-477e-9764-d79d06acc9be,Neural Networks,computing,method,Artificial Intelligence and Data Science,linkedin_expertise_lexicon_v1,linkedin_publication_description,1,1,2024,6.95,publish,"Perceptrons, which perform binary classification, are the fundamental building blocks of neural networks. Given a data set of size 𝑁 and margin 𝛾 (how well the given data are separated), the query complexity of the best-known quantum training algorithm scales as either (√𝑁/𝛾2)⁢log(1/⁢𝛾2) or 𝑁/√𝛾, which is achieved by a hybrid of classical and quantum search. In this paper, we improve the version space quantum training method for perceptrons such that the query complexity of our algorithm scales as √𝑁/𝛾. This is achieved by constructing an oracle for the perceptrons using quantum counting of th",not_attempted,,,,,,0.0,UMLS skipped for cross-domain/tool term,,Artificial Intelligence and Data Science,versioned LinkedIn expertise lexicon
